LevelId,MainWord,Word,SplitWords,ImageIds,LevelDifficulty,IncludedLetters,ExcludedLetters,Gameplay Letter,FB Image
1011,Watchman,Watch;Man,,NA,0,,,10,img5e43d287bd7fd.jpg;img5e300b17e7bcd.jpg
1012,Granite,Gray;Night,,NA,2,,,12,img60409ffc4b6ed.jpg;img60409ffc4b51c.jpg
1013,Airbrush,Air;Brush,,NA,0,,,12,img5e31584299bed.jpg;img5e638b67e06e9.jpg
1014,Impair,Imp;Pair,,NA,2,,,12,img5e55060ce99a0.jpg;img5e55081474541.jpg
1015,Behalf,Bee;Half,,NA,0,,,10,img5e550a6aa3c21.jpg;img5e550b6179b31.jpg
1016,Blue,Bee;Loo,,NA,2,,,10,img5e550d87926a2.jpg;img5e638ee52526d.jpg
1017,Gangway,Gang;Way,,NA,1,,,12,img5e4a8e36641b3.jpg;img5e4255bf520fe.jpg
1018,Guidance,Guy;Dance,,NA,0,,,12,img5e639155aa221.jpg;img5e43f3626a4f2.jpg
1019,Ice,Eye;Sea,,NA,2,,,10,img5e3cefa29bfb3.jpg;img5e314fcaa077f.jpg
1020,Closeup,Close;Up,,NA,0,,,12,img5e41337f67206.jpg;img5e41361512332.jpg
1021,Handsome,Hand;Sum,,NA,1,,,14,img5e3968e14f19f.jpg;img5e3c126a4f7ac.jpg
1022,Lion,Lie;On,,NA,2,,,8,img5e43a9ac1aa5e.jpg;img5e2aeb9510761.jpg
1023,Enterprise,Enter;Prize,,NA,0,,,14,img5e317dfcee57e.jpg;img5e639eff2fa77.jpg
1024,Icicle,Ice;Sickle,,NA,1,,,10,img5e6873e6e4b6b.jpg;img5e563e6181205.jpg
1025,Welcome,Well;Come,,NA,0,,,12,img5e3bb9b0eb7f7.jpg;img5ebbfda5ade21.jpg
1026,Champagne,Sham;Pain,,NA,2,,,14,img5e58a51a32e8c.jpg;img5e37e4f1be138.jpg
1027,Submarine,Sub;Marine,,NA,1,,,14,img5e56434c31bee.jpg;img5e4d1cc5b8af7.jpg
1028,Teenage,Tin;Age,,NA,0,,,10,img5e687e812fa73.jpg;img5e410bb8e9dde.jpg
1029,Frostbite,Frost;Bite,,NA,1,,,12,img5e5648381423f.jpg;img5e5648d80bb0f.jpg
1030,Token,Toe;Can,,NA,2,,,10,img5e4120ada6607.jpg;img5e32d579c0295.jpg
1031,Admit,Aid;Meat,,NA,0,,,10,img5e37da7361323.jpg;img5e453fa5116be.jpg
1032,Streetlight,Street;Light,,NA,1,,,14,img5e42a62ab36e2.jpg;img5e3809351c8ce.jpg
1033,Veto,Wet;Toe,,NA,1,,,10,img5e3bc2783f0b0.jpg;img5e423bbb00a29.jpg
1034,Boyfriend,Boy;Friend,,NA,0,,,10,img5e391a70974f9.jpg;img5e4b81432c086.jpg
1035,Ivy,Eye;V,,NA,2,,,8,img5e3baaeed8eb1.jpg;img5e4a6875c7033.jpg
1036,Landslide,Land;Slide,,NA,1,,,14,img5e40e5c96ac7e.jpg;img5e396c8f31f79.jpg
1037,Teacup,Tea;Cup,,NA,0,,,10,img5e46627cefcb5.jpg;img5e466653c53eb.jpg
1038,Snowfield,Snow;Field,,NA,1,,,14,img603f5e95d8822.jpg;img603f5e95d8663.jpg
1039,Hoplite,Hop;Light,,NA,1,,,10,img5e565df43ade1.jpg;img5e468c0fe0458.jpg
1040,Leadership,Leader;Ship,,NA,0,,,10,img5e37eb0d0fb26.jpg;img5e416703c859a.jpg
1041,Surprise,Sir;Prize,,NA,2,,,12,img5e589e5f1abd1.jpg;img5e58a2eb1a3ed.jpg
1042,Vineyard,Vine;Yard,,NA,0,,,12,img5e68944118974.jpg;img5e4a1fa513649.jpg
1043,Retrograde,Retro;Grade,,NA,1,,,14,img5e566304e706c.jpg;img5e45455de3b1f.jpg
1044,Shoplift,Shop;Lift,,NA,1,,,12,img5e5665e1b45ce.jpg;img5e566810c2228.jpg
1045,Farewell,Fair;Well,,NA,0,,,12,img5e578a4863b11.jpg;img5e578cfb592db.jpg
1046,Oman,O;Man,,NA,2,,,10,img5e578f45eb1a4.jpg;img5e3d552b26aed.jpg
1047,Bullhorn,Bull;Horn,,NA,0,,,12,img5e57924e8789b.jpg;img5e57954859586.jpg
1048,Inhale,In;Hail,,NA,1,,,10,img5e5798314a47f.jpg;img5e57bbfdcab20.jpg
1049,Outskirt,Out;Skirt,,NA,2,,,14,img5e43a29b42caa.jpg;img5e43a3a1cc0a8.jpg
1050,Overcoat,Over;Coat,,NA,0,,,12,img5e579f4dce4e1.jpg;img5e57a0d283444.jpg
1051,Behind,Bee;Hind,,NA,1,,,12,img5e3151e072f51.jpg;img5e54e68f4dbca.jpg
1052,Corndog,Corn;Dog,,NA,1,,,14,img5e3a806a00f93.jpg;img5e3cf5d68501d.jpg
1053,Submit,Sub;Meat,,NA,0,,,10,img5e54ed927b92a.jpg;img5e578dfecdf6b.jpg
1054,Bulwark,Bull;Work,,NA,2,,,14,img5e54f2b34a61e.jpg;img5e3bfc047e319.jpg
1055,Costume,Cost;Yum,,NA,1,,,12,img5e54f6abab355.jpg;img5e3146dcdd39a.jpg
1056,Disney,Dish;Knee,,NA,0,,,10,img5e54f8c254f9f.jpg;img5e39526235023.jpg
1057,Fearless,Fear;Lace,,NA,1,,,12,img5e4d1576462ea.jpg;img5e60dcf13dd13.jpg
1058,Stingray,Sting;Ray,,NA,1,,,14,img5e4d28d03cff8.jpg;img5e4d2a2ec08f6.jpg
1059,Battery,Bat;Tree,,NA,0,,,12,img5e5505bdc9b76.jpg;img5e550747eaefc.jpg
1060,Rifle,Rye;Full,,NA,2,,,12,img5e55099460cd6.jpg;img5e550d86084c1.jpg
1061,Lucky,Luck;Key,,NA,0,,,12,img5e5510b496d2a.jpg;img5e4e3c729763f.jpg
1062,Fulcrum,Full;Crumb,,NA,1,,,14,img5e55131e7542f.jpg;img5e551502b049d.jpg
1063,Barren,Bear;Wren,,NA,2,,,12,img5e551653dfd5a.jpg;img5e55180e57de9.jpg
1064,Secret,Sick;Rate,,NA,0,,,12,img5e33fb06c771b.jpg;img5e2ae7eb1e231.jpg
1065,Forbid,Four;Bead,,NA,1,,,12,img5e55f8e043117.jpg;img5e55faac98b53.jpg
1066,Gluten,Glue;Tin,,NA,2,,,14,img5e4bcea1b60cc.jpg;img5e5647e15754c.jpg
1067,Bluetooth,Blue;Tooth,,NA,0,,,12,img5e564a765d34d.jpg;img5e564ea31eabf.jpg
1068,Boatyard,Boat;Yard,,NA,2,,,14,img5e4b8da6e63d8.jpg;img5e4b8fede3496.jpg
1069,Metal,May;Tall,,NA,0,,,10,img5ecd0433e985b.jpg;img5e56596315bd9.jpg
1070,Grain,Gray;In,,NA,1,,,10,img5e637c530e796.jpg;img5ebf90bea3080.jpg
1071,Hydrant,Hydra;Ant,,NA,1,,,14,img5e56615c6fee7.jpg;img5e4519c5c6a0a.jpg
1072,Logo,Law;Go,,NA,0,,,12,img5e5664c3a6e8c.jpg;img5e2bd3cca3f87.jpg
1073,Porridge,Pour;Ridge,,NA,2,,,14,img5e5668acb5157.jpg;img5e566b4b4d7ee.jpg
1074,Gumshoe,Gum;Shoe,,NA,1,,,14,img5e33b64b903f5.jpg;img5e2ae4dc3bf84.jpg
1075,Watergun,Water;Gun,,NA,0,,,12,img5e37ceffba4a9.jpg;img5e5670794c5a7.jpg
1076,Fatally,Fat;Alley,,NA,1,,,14,img5e426e3d20bcf.jpg;img5e567241de938.jpg
1077,Human,Hue;Man,,NA,2,,,12,img5e4384e1f2341.jpg;img5e37b1cce1f9c.jpg
1078,Sundown,Sun;Down,,NA,0,,,12,img5e37dfd662e2e.jpg;img5e56766537e0d.jpg
1079,Blowhole,Blow;Hole,,NA,1,,,12,img5e56777dc5232.jpg;img5e579c18e445a.jpg
1080,Centaur,Scent;Tar,,NA,2,,,14,img5e37e4f1bdf59.jpg;img5ebfaaa4e8e87.jpg
1081,Phonebook,Phone;Book,,NA,0,,,14,img5e57b2b4cb849.jpg;img5e395b77b089d.jpg
1082,Dramatic,Drum;Attic,,NA,1,,,14,img5e57b5271ccfb.jpg;img5e57b68f90dab.jpg
1083,Shipment,Ship;Mint,,NA,1,,,12,img5e410734cf4f5.jpg;img5e57b93c4ee08.jpg
1084,Greenbelt,Green;Belt,,NA,0,,,12,img5e57ba1e2b8f0.jpg;img5e57bcaa2e68d.jpg
1085,Legendary,Legend;Dairy,,NA,1,,,14,img5e58f9a2a4044.jpg;img5e58fd5657cc7.jpg
1086,Crewcut,Crew;Cut,,NA,1,,,12,img5e57be1d8756e.jpg;img5e57bede694fb.jpg
1087,Darkhorse,Dark;House,,NA,0,,,14,img5e38fe7998fc4.jpg;img5e396d0b520aa.jpg
1088,Student,Stew;Dent,,NA,2,,,12,img5e58cb8a54bc4.jpg;img5ebfaf8107717.jpg
1089,Nitpick,Knit;Pick,,NA,1,,,12,img5e58cf447fb9d.jpg;img5e3ac095d7e46.jpg
1090,Fertile,Fur;Tile,,NA,2,,,10,img5e3d768ca9e86.jpg;img5e58d24990f61.jpg
1091,Cowbell,Cow;Bell,,NA,0,,,10,img5e68a55433e35.jpg;img5e68a6d345a30.jpg
1092,Pilfer,Pill;Fur,,NA,1,,,10,img5e61ea34962bf.jpg;img5e58d70e47571.jpg
1093,Barrage,Bar;Rage,,NA,1,,,12,img5e37b6627b358.jpg;img5e58d9a4cf7ef.jpg
1094,Flashback,Flash;Back,,NA,0,,,14,img5e58db8eee67c.jpg;img5e2c3c4fdcc09.jpg
1095,Duckling,Duck;King,,NA,2,,,12,img5e58de7945ea5.jpg;img5e31529a1d789.jpg
1096,Terrain,Tear;Rein,,NA,0,,,12,img5e58e14647282.jpg;img5e58e3a1e1b3a.jpg
1097,Makeover,Make;Over,,NA,0,,,12,img5e58e6235eeee.jpg;img5e58eb2bd35a6.jpg
1098,Rampant,Ram;Pant,,NA,1,,,12,img5e4d205e2d2b1.jpg;img5e58f00b0e49b.jpg
1099,Horseradish,Horse;Radish,,NA,1,,,16,img5e2bfed4008ed.jpg;img5e58f1cf92675.jpg
1100,Peaceful,Peace;Full,,NA,2,,,12,img603f5c7414eec.jpg;img603f5c74173bd.jpg
1101,Busstop,Bus;Stop,,NA,0,,,10,img5e33d13e7ecd1.jpg;img5e3bb164ebe6a.jpg
1102,Nailart,Nail;Art,,NA,1,,,10,img5e4a451a02921.jpg;img5e3a54ad81482.jpg
1103,Platemail,Plate;Mail,,NA,1,,,12,img5e59115dad419.jpg;img5e3d798b62ba2.jpg
1104,Lifeline,Life;Line,,NA,0,,,12,img5e411495a9c6c.jpg;img5e3ba4d55a788.jpg
1105,Ransack,Run;Sack,,NA,2,,,12,img5e37dc3ba64ce.jpg;img5e59ee647efb7.jpg
1106,Doorknob,Door;Knob,,NA,0,,,12,img5e215590b74cb.jpg;img5e59f14797dc7.jpg
1107,Pauper,Paw;Purr,,NA,1,,,10,img5e423c5871161.jpg;img5e39048792f3a.jpg
1108,Bookend,Book;End,,NA,0,,,10,img5e300c364c784.jpg;img5e342b21bb3a6.jpg
1109,Workplace,Work;Place,,NA,1,,,12,img5e3148c8080e2.jpg;img5e5cfc00494b5.jpg
1110,Complain,Comb;Plane,,NA,1,,,12,img5e59fb41edb81.jpg;img5e32e33f57171.jpg
1111,Outfit,Out;Fit,,NA,0,,,10,img5e3919b1c554f.jpg;img5e59fefbcd146.jpg
1112,Brainchild,Brain;Child,,NA,2,,,14,img5e5a00ae52c16.jpg;img5e2ffd13e5b9e.jpg
1113,Airfare,Air;Far,,NA,0,,,10,img5e31584299ddd.jpg;img5e3a66d92d636.jpg
1114,Quarterback,Quarter;Back,,NA,2,,,16,img5e3a7eaa3dfd2.jpg;img5e3907603c30a.jpg
1115,Courtroom,Court;Room,,NA,0,,,12,img5e426a1d35f04.jpg;img5e4cdf9ed8587.jpg
1116,Bypass,Bye;Pass,,NA,1,,,10,img5e314a9388f38.jpg;img5e45455de3d15.jpg
1117,Drawbridge,Draw;Bridge,,NA,1,,,14,img5e32caee689e8.jpg;img5e3cf3249ee3c.jpg
1118,Bathtub,Bath;Tub,,NA,0,,,12,img5e61f438db27f.jpg;img5e5a3b775bf5b.jpg
1119,Divergent,Diver;Agent,,NA,2,,,12,img5e3c128b59858.jpg;img5e411a6ac3a8e.jpg
1120,Blackboard,Black;Board,,NA,0,,,14,img5e3bdccd7688d.jpg;img5e4ccbd0f3f42.jpg
1121,Feast,Fee;East,,NA,1,,,10,img5e41529d8eb19.jpg;img5e393b6070fac.jpg
1122,Cornerstone,Corner;Stone,,NA,2,,,14,img5e5a4b439134e.jpg;img5e2fff06988eb.jpg
1123,Matchstick,Match;Stick,,NA,0,,,12,img5e4d0f16db366.jpg;img5e3903b26c495.jpg
1124,Promotion,Prom;Ocean,,NA,1,,,12,img5e5a4f615e784.jpg;img5e68c8420fbaf.jpg
1125,Ringworm,Ring;Worm,,NA,0,,,12,img5e107c16e520c.jpg;img5e395c04eaa1c.jpg
1126,Rowboat,Row;Boat,,NA,2,,,14,img5e3a62970bac0.jpg;img5e3bc2bf736a9.jpg
1127,Boardwalk,Board;Walk,,NA,1,,,12,img5e2adc8665c83.jpg;img5e3021000a61c.jpg
1128,Tightrope,Tight;Rope,,NA,0,,,12,img5e3a990b8aee0.jpg;img5e54e3a4bb873.jpg
1129,Scandal,Scan;Dull,,NA,1,,,10,img5e5a59c99d2c6.jpg;img5e3ba5b2440cb.jpg
1130,Loophole,Loop;Hole,,NA,2,,,12,img5e5a5d420d08b.jpg;img5e32dfce60fb8.jpg
1131,Tailcoat,Tail;Coat,,NA,0,,,12,img5e4b76c5165ec.jpg;img5e57a0d27ddb1.jpg
1132,Fourteen,Four;Teen,,NA,1,,,12,img5e5c963b0b8b5.jpg;img5e68d034411c3.jpg
1133,Oliveoil,Olive;Oil,,NA,1,,,12,img5e5c98505d6e7.jpg;img5e42645db95bf.jpg
1134,Necktie,Neck;Tie,,NA,0,,,10,img5e5c9d31c200f.jpg;img5e5c9f6e21b96.jpg
1135,Sometime,Sum;Time,,NA,2,,,12,img5e3424889f46f.jpg;img5e3bdbc1135cf.jpg
1136,Postoffice,Post;Office,,NA,1,,,14,img5e4bc6ad73ef3.jpg;img5e40fcdf1dc96.jpg
1137,Groundnut,Ground;Nut,,NA,0,,,14,img5e3aa9a16e813.jpg;img5e132e684dd44.jpg
1138,Pensive,Pen;Sieve,,NA,1,,,10,img5e3d5c7c6d8a7.jpg;img5e5ca6f0e1cd8.jpg
1139,Ribbon,Rib;Bun,,NA,1,,,10,img5e5caa17b25d4.jpg;img5e50f74745cb0.jpg
1140,Dressing,Dress;Sing,,NA,0,,,12,img5e2ac48f0577a.jpg;img5e4384e1f24e7.jpg
1141,Raincheck,Rain;Check,,NA,2,,,14,img5e3c101b8e270.jpg;img5e3cfc71d48ce.jpg
1142,Hairband,Hair;Band,,NA,0,,,12,img5e423eff5f3fe.jpg;img5e340ce3386e8.jpg
1143,Corkscrew,Cork;Screw,,NA,1,,,12,img5e5cb1218c325.jpg;img5e4143421eb3f.jpg
1144,Frighten,Fry;Ten,,NA,1,,,10,img5e2a8293e5b25.jpg;img5e2eddf99e97e.jpg
1145,Soymilk,Soy;Milk,,NA,0,,,10,img5e5cb54eaa2bc.jpg;img5e55188d5c63f.jpg
1146,Goatee,Goat;Tee,,NA,2,,,12,img5e40e3f2cb86b.jpg;img5e55150ca3232.jpg
1147,Tonight,Two;Knight,,NA,0,,,10,img5e3d5c7c6d975.jpg;img5e43af0b10d47.jpg
1148,Stocking,Stock;King,,NA,1,,,12,img5e4d172da2a03.jpg;img5e31548aa1bf8.jpg
1149,Duckbill,Duck;Bill,,NA,2,,,12,img5e43d194272d1.jpg;img5e41529d8e84f.jpg
1150,Headphone,Head;Phone,,NA,0,,,12,img5e454fb464fe5.jpg;img5e3129bec5f7c.jpg
1151,Lifestyle,Life;Style,,NA,1,,,14,img5e438a6fad761.jpg;img5e68e06e1c2f3.jpg
1152,Turncoat,Turn;Coat,,NA,1,,,10,img5e4e546ca4fbd.jpg;img5ebfd17c55f1f.jpg
1153,Fancy,Fan;Sea,,NA,0,,,8,img5e3d3c6860a29.jpg;img5e2bfd0411d76.jpg
1154,Nobody,No;Body,,NA,2,,,10,img5e396b58ebe17.jpg;img5e4280066443f.jpg
1155,Mangle,Mane;Eagle,,NA,1,,,10,img5e5ce67342b12.jpg;img5e5ce89cac2c2.jpg
1156,Novel,No;Well,,NA,0,,,8,img5e5ced9336bb2.jpg;img5e6877378a74a.jpg
1157,Mushroom,Mush;Room,,NA,1,,,12,img5e5cf06559458.jpg;img5e416f72415da.jpg
1158,Decor,Deck;Oar,,NA,1,,,10,img5e68e74056d60.jpg;img5e40fbe64ae66.jpg
1159,Paintbrush,Paint;Brush,,NA,0,,,12,img5e301c3164dc2.jpg;img5e4ba97ab7cd3.jpg
1160,Bellhop,Bell;Hop,,NA,2,,,12,img5e21830af3d03.jpg;img5e3aa5199dd54.jpg
1161,Grasshopper,Grass;Shopper,,NA,0,,,14,img5e5c9071f05fc.jpg;img5e5e0012c61e8.jpg
1162,Headstrong,Head;Strong,,NA,1,,,14,img5e411f655bb83.jpg;img5e5c98494e0e8.jpg
1163,Grimoire,Grim;Ore,,NA,2,,,14,img5e3158e08be5a.jpg;img5e5e08af9566b.jpg
1164,Superpower,Super;Power,,NA,0,,,14,img5e3146dcdd659.jpg;img5e5ca24b46757.jpg
1165,Hijack,High;Jack,,NA,1,,,12,img5e5ca52578812.jpg;img5e2ad2e541efb.jpg
1166,Silversmith,Silver;Smith,,NA,2,,,14,img5ebfcba30337c.jpg;img5ebfcba30327a.jpg
1167,Candlelight,Candle;Light,,NA,0,,,14,img5e5cb1ffd7cc3.jpg;img5e5cb55f86b86.jpg
1168,Become,Bee;Come,,NA,2,,,14,img5e54e51cb9509.jpg;img5e54ec5dd7dbd.jpg
1169,Runway,Run;Way,,NA,0,,,12,img5e5ccec0344d2.jpg;img5e5cd06ab93ea.jpg
1170,Oilcloth,Oil;Cloth,,NA,1,,,14,img5e5cd16f5facd.jpg;img5e5500ee5e225.jpg
1171,Rummage,Rum;Mage,,NA,1,,,12,img5e5cd34fee45f.jpg;img5e5cd6c5c8d2a.jpg
1172,Landlord,Land;Lord,,NA,0,,,12,img5e5e179bd0f83.jpg;img5e5e19fbc2a13.jpg
1173,Product,Pro;Duct,,NA,2,,,10,img5e5f307f84239.jpg;img5e5e2131320ed.jpg
1174,Sandal,Sand;Dull,,NA,1,,,12,img5e3c126a4f7ac.jpg;img5e5cdbcf2f7ff.jpg
1175,Housewife,House;Wife,,NA,0,,,12,img5e396d0b520aa.jpg;img5e5cddffeb6e7.jpg
1176,Primal,Prime;Mall,,NA,1,,,10,img5ebfd4d1c14d3.jpg;img5e5ce0202d72d.jpg
1177,Drainpipe,Drain;Pipe,,NA,2,,,14,img5e5ce14c3a574.jpg;img5e5ce8c28d47e.jpg
1178,Packing,Pack;king,,NA,0,,,12,img5e32933448ff4.jpg;img5e5cff985ed5e.jpg
1179,Jelly,Gel;E,,NA,1,,,12,img5e5d009a6ea35.jpg;img5e5d01b1894e0.jpg
1180,Landmark,Land;Mark,,NA,2,,,14,img5e5d029ae2ebd.jpg;img5e5dead8e719b.jpg
1181,Jellybean,Jelly;Bean,,NA,0,,,12,img5e5d03b4ae247.jpg;img5e5cb54eaa3b5.jpg
1182,Armpit,Arm;Pit,,NA,1,,,12,img5e3bdbc11380a.jpg;img5e3ab38a1eb02.jpg
1183,Weatherman,Weather;Man,,NA,1,,,14,img5e4a2dfdf0583.jpg;img5e411a6ac3a8e.jpg
1184,Bluebell,Blue;Bell,,NA,0,,,12,img5e2ac48f053fb.jpg;img5e5decf701cda.jpg
1185,Quicksand,Quick;Sand,,NA,1,,,12,img5e3a8d650d7b4.jpg;img5e2c3647d5dd4.jpg
1186,Wildflower,Wild;Flower,,NA,1,,,14,img5e4b911e41aa1.jpg;img5e37b1d80b67c.jpg
1187,Toothbrush,Tooth;Brush,,NA,0,,,14,img5e3abfaf94668.jpg;img5e5dee0f0d62f.jpg
1188,Barrack,Bar;Wreck,,NA,2,,,12,img5e37b6627b177.jpg;img5e423b8d2854e.jpg
1189,Capsize,Cap;Size,,NA,1,,,12,img5e3d386a595bc.jpg;img5e5df2faf124c.jpg
1190,Thrill,Three;Eel,,NA,2,,,10,img5e3d386a5978d.jpg;img5e42a9ebd1ce0.jpg
1191,Tracksuit,Track;Suit,,NA,0,,,12,img5e5df78d2beb6.jpg;img5e4cccfb44374.jpg
1192,Jargon,Jar;Gun,,NA,1,,,10,img5e5df939df111.jpg;img5e3bbe56f41dd.jpg
1193,Kingpin,King;Pin,,NA,1,,,10,img5e5dfd473cc00.jpg;img5e32d284c976a.jpg
1194,Needlework,Needle;Work,,NA,0,,,14,img5e5e04bec3548.jpg;img5e43cd3c8c699.jpg
1195,Cold,Coal;Old,,NA,2,,,10,img5e5e109a9bd4c.jpg;img5e37d0251425f.jpg
1196,Honeydew,Honey;Dew,,NA,1,,,12,img5e538e3d6e78d.jpg;img5e5d0492ac36f.jpg
1197,Stronghold,Strong;Hold,,NA,0,,,14,img5e41549063ce8.jpg;img5e42b2f1309e8.jpg
1198,Tinsel,Tin;Sell,,NA,1,,,10,img5e5e19d49e531.jpg;img5e32e9cc3262d.jpg
1199,Nutcracker,Nut;Cracker,,NA,1,,,14,img5e42440078337.jpg;img5e5e1e5ec94c5.jpg
1200,Christmas,Christ;Mass,,NA,2,,,14,img5e5e2092dc4eb.jpg;img5e5e22dbf2b5a.jpg
1201,Worksheet,Work;Sheet,,NA,0,,,12,img5e74b236a26c1.jpg;img5e74b54aae844.jpg
1202,Manage,Man;Age,,NA,1,,,12,img5e33ee184223a.jpg;img5e538027a2a08.jpg
1203,Support,Soup;Port,,NA,1,,,12,img5e74bb01294f5.jpg;img5e416703c89f5.jpg
1204,Growing,Grow;Wing,,NA,0,,,12,img5eb4e43bf1fe2.jpg;img5eb4e623e1de7.jpg
1205,Compound,Come;Pound,,NA,2,,,14,img5ec213e97df81.jpg;img5eb4e9ba0a2b4.jpg
1206,Depress,Dip;Race,,NA,0,,,10,img5eb4eb712813c.jpg;img5eb4eca7de8d5.jpg
1207,Battle,Bat;Tall,,NA,1,,,12,img5eb4ef7d82983.jpg;img5e4a1f6037191.jpg
1208,Waterski,Water;Ski,,NA,0,,,12,img5e3016dce39c3.jpg;img5e3a8b6b38761.jpg
1209,Conceal,Cone;Seal,,NA,1,,,12,img5eb4f92f1f689.jpg;img5e4a6c40efc00.jpg
1210,Dimple,Dim;Pal,,NA,1,,,10,img5ebfba8e1ba51.jpg;img5e3171baad817.jpg
1211,Dirty,Dirt;Tea,,NA,0,,,10,img5eb4ff90a3365.jpg;img5eb5011d31505.jpg
1212,Windup,Wind;Up,,NA,2,,,14,img5eb5027a1d005.jpg;img5e3c03d5f141f.jpg
1213,Bakery,Bay;Curry,,NA,0,,,10,img5e4d3672ae675.jpg;img5e423f3caeee0.jpg
1214,Noble,No;Bell,,NA,2,,,12,img5ec21de764138.jpg;img5eb5106559357.jpg
1215,Bishop,Bye;Shop,,NA,0,,,10,img5eb512cdeaef9.jpg;img5eb5150777e2a.jpg
1216,Fin,Fee;In,,NA,1,,,10,img5e3a5234b57bf.jpg;img5e3ba48100134.jpg
1217,Chimney,Chime;Knee,,NA,1,,,12,img5eb51b86b0768.jpg;img5e54fa3c4f947.jpg
1218,Ropeway,Rope;Way,,NA,0,,,10,img5eb51f3498658.jpg;img5eb521376f7e1.jpg
1219,Relax,Reel;Axe,,NA,2,,,12,img5eb5233082e57.jpg;img5eb5249c508d1.jpg
1220,Lesson,Lace;son,,NA,0,,,10,img5eb526f854522.jpg;img5e2ffd13e5c6b.jpg
1221,Boutique,Bow;Tick,,NA,1,,,12,img5eb52c6243a47.jpg;img5eb52e078f5e7.jpg
1222,Discount,Dish;Count,,NA,2,,,14,img5eb52f424a0dd.jpg;img5e3b9c990f887.jpg
1223,Youtube,You;Tube,,NA,0,,,10,img5eb533d291a92.jpg;img5eb5351a6aa9c.jpg
1224,Crystal,Cry;Stall,,NA,1,,,12,img5e3014f6c7690.jpg;img5eb53862a7967.jpg
1225,Wicket,Weak;Cat,,NA,0,,,10,img5e4e352b391b5.jpg;img5e300fb7ae79c.jpg
1226,Velvet,Well;Wet,,NA,2,,,12,img5eb53d5d0802d.jpg;img5eb53e1b1264a.jpg
1227,Failure,Fail;Lure,,NA,1,,,12,img5ec22ae81cc33.jpg;img5eb546a108deb.jpg
1228,Loafer,Loaf;Fur,,NA,0,,,10,img5eb54755e59d8.jpg;img5e4e850a87ee5.jpg
1229,Washington,Washing;Tone,,NA,1,,,14,img5e3ab8e949091.jpg;img5eb54ba5eb784.jpg
1230,Cabin,Cab;Bean,,NA,2,,,12,img5eb54c768c0ce.jpg;img5eb54d50b1adb.jpg
1231,Tailor,Tail;Lure,,NA,0,,,10,img5e4e6b699d213.jpg;img5eb54f1475c3e.jpg
1232,Jackal,Jack;Call,,NA,1,,,12,img5eb54fde25228.jpg;img5eb5509917e6d.jpg
1233,Bend,Bay;End,,NA,1,,,10,img5eb551446d87e.jpg;img5e58eb2bd35a6.jpg
1234,Officer,Off;Fisher,,NA,0,,,10,img5e411d658c670.jpg;img5eb55734b1521.jpg
1235,Plaid,Play;Aid,,NA,2,,,12,img5ebe60eb0cfd7.jpg;img5e34106d816bf.jpg
1236,Icing,Eye;Sing,,NA,1,,,12,img5ebe635337cd3.jpg;img5e3c057f2ff02.jpg
1237,Barcode,Bar;Code,,NA,0,,,10,img5ebe66496c50f.jpg;img5ebe67b34f366.jpg
1238,Cottonmouth,Cotton;Mouth,,NA,1,,,14,img5eba741e18557.jpg;img5ecca84dc208f.jpg
1239,Socket,Sock;Cat,,NA,1,,,12,img5ebe6ba562355.jpg;img5e54f1b646507.jpg
1240,Believe,Bee;Leave,,NA,0,,,10,img5ebe6daa80c1d.jpg;img5ebe6fc7703e0.jpg
1241,Airship,Air;Ship,,NA,2,,,14,img5e218fe19bd5b.jpg;img5ebe71c1edd7a.jpg
1242,Arrowhead,Arrow;Head,,NA,0,,,12,img5ebe730b3aafb.jpg;img5ebe741f5a83e.jpg
1243,Starving,Star;Wing,,NA,1,,,12,img5e429796069b5.jpg;img5ebe77383190e.jpg
1244,Backlog,Back;Log,,NA,1,,,12,img5e4d1dfb7599e.jpg;img5ebe79584134d.jpg
1245,Airtight,Air;Tight,,NA,0,,,10,img5e31584299bed.jpg;img5e59fefbcd146.jpg
1246,Novelist,Novel;List,,NA,2,,,14,img5ebe7d62e62dc.jpg;img5ebe7f159e78b.jpg
1247,Breakup,Break;Up,,NA,0,,,10,img5e4698da7f522.jpg;img5e41361512332.jpg
1248,Carport,Car;Port,,NA,1,,,14,img5ebe822bd6beb.jpg;img5ebe835d83a81.jpg
1249,Lacrosse,Lake;Cross,,NA,2,,,14,img5ebe8728e6841.jpg;img5e3c1a8e0ad13.jpg
1250,Classroom,Class;Room,,NA,0,,,12,img5ebe851a96bee.jpg;img5e315bc5cdc4e.jpg
1251,Greenland,Green;Land,,NA,1,,,12,img5e40f2c4cffd4.jpg;img5e60c27042276.jpg
1252,Homesick,Home;Sick,,NA,1,,,12,img5e3432b8d6b48.jpg;img5e440f9444a9e.jpg
1253,Goodnight,Good;Night,,NA,0,,,12,img5e3146dcdd39a.jpg;img5e4d13e5674b2.jpg
1254,Leapfrog,Leap;Frog,,NA,2,,,16,img5e41014795e4b.jpg;img5e74b754650f4.jpg
1255,Dogwood,Dog;Wood,,NA,1,,,12,img5e3c08e8d8660.jpg;img5e43f6e440d17.jpg
1256,Lunchroom,Lunch;Room,,NA,0,,,12,img5e4cd3e102692.jpg;img5eafc2bd969f0.jpg
